,periodoA,osf,categoria,p1_a,p1_b,p1_e,p1_g,p1_h,p1_i,p2,p4,p5_a,p5_b,p5_c,p5_e,p6,p6.1,evaluacion,comentarios
145,1,Zihuame Mochilla A.C.,ONG - Humanitaria,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['ofrecer', 'contacto', 'buscar', 'no', 'haya', 'se', 'se', 'debe']"
146,1,"Zamora Coaching INC, A.C.",ONG - Desarrollo humano,5,5,5,5,5,5,True,0,5,4,5,5,0,True,4,"['encanta', 'forma', 'increible', 'porque', 'le', 'ponen', 'personas', 'ellos', 'se']"
147,1,"Corporación de Desarrollo Integral GAON, S.A. de C.V.",ONG - Humanitaria,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['se', 'muy', 'muy', 'se', 'muy', 'esperaba', 'mas', 'estos', 'muy', 'cambio', 'actitud']"
148,1,"Programa de Acompañamiento de Servicio Social, Dirección de Servicio Social Campus Mty",Dirección Servicio Social Campus Mty.,4,4,3,5,5,5,True,2,4,4,4,4,2,False,4,[]
149,1,"PROMOCIÓN DE PAZ, A.B.P.",ONG - Humanitaria,5,5,4,5,5,4,True,5,5,5,5,5,2,True,5,"['gran', 'muy']"
150,1,"Plan Cuatro Ciénegas 2040, A.C.",ONG - Medio ambiente,5,5,5,5,5,5,True,0,4,5,5,5,2,False,4,[]
151,1,Zihuame Mochilla A.C.,ONG - Humanitaria,4,5,5,5,5,4,True,0,5,5,5,5,0,False,4,"['muy', 'se', 'pueden', 'seguir', 'haciendo', 'muy', 'dar', 'mas', 'seguir', 'se', 'se', 'hubiera', 'podido', 'menos', 'hubo']"
152,1,Reapropia,ONG - Humanitaria,4,5,3,4,4,3,True,0,5,4,5,5,0,True,4,"['mujeres', 'muy', 'hoy', 'dia']"
153,1,Zihuame Mochilla A.C.,ONG - Humanitaria,3,4,4,4,3,4,True,5,4,3,4,3,2,True,4,"['muy', 'muy']"
154,1,"Fundación Rolivel, A.C.",ONG - Desarrollo humano,4,4,4,4,4,4,True,0,4,4,4,4,0,True,4,[]
155,1,"VIFAC, Vida y Familia Monterrey, A.B.P.",ONG - Humanitaria,5,5,5,5,4,4,True,0,5,5,5,5,0,True,4,"['trabajando', 'esas', 'ante', 'personas', 'quien', 'ayudar']"
156,1,"Fundación Yepez, A.C.",ONG - Medio ambiente,5,5,5,5,5,5,True,0,4,5,4,5,2,True,4,['persona']
157,1,"Plan Cuatro Ciénegas 2040, A.C.",ONG - Medio ambiente,5,4,3,4,5,4,True,2,5,4,5,5,2,True,4,[]
158,1,DIF Nuevo León,ONG - Humanitaria,5,5,5,5,5,5,True,0,5,4,5,5,0,True,4,"['forma', 'se', 'muy', 'les']"
159,1,"TEDI, Taller de Expresión y Desarrollo Integral, A.C.",ONG - Desarrollo humano,5,5,5,5,5,5,True,0,5,5,5,5,0,False,4,"['atender', 'personas', 'necesario', 'personas']"
160,1,FUNDACION PRO BIENESTAR AL ANCIANO AC,ONG - Humanitaria,4,5,4,5,4,4,True,0,3,5,4,4,0,True,4,"['esperando', 'se', 'les', 'personas']"
161,1,"Fundación Yepez, A.C.",ONG - Medio ambiente,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['solo', 'agradecer', 'se', 'esperar', 'se', 'muy', 'tenido', 'personal', 'no']"
162,1,"CIDEPO, Centro de Investigación y Desarrollo de Políticas Públicas, A.C.",Investigación,4,4,5,4,5,5,False,2,5,5,5,5,2,True,4,[]
163,1,"FICAE, Fundación Internacional de Cabalgantes y Actividades Ecuestres A. C.",Actividades recreativas,5,5,5,5,5,5,True,2,5,5,5,5,0,True,4,['encanto']
164,1,"Programa de Acompañamiento de Servicio Social, Dirección de Servicio Social Campus Mty",Dirección Servicio Social Campus Mty.,5,5,4,5,4,4,True,2,4,5,4,5,0,True,4,"['excelente', 'hubo', 'siento', 'total', 'profesional', 'otro', 'haya']"
165,1,"Corporación de Desarrollo Integral GAON, S.A. de C.V.",ONG - Humanitaria,5,5,2,5,5,5,True,0,3,5,5,5,0,True,4,"['buen', 'no', 'hubo']"
166,1,"Fundación El Mundo Escribe, A.C.",ONG - Arte y cultura,4,4,4,4,4,4,True,5,4,4,4,4,2,False,4,"['muy', 'encanto', 'personas']"
167,1,,,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['increible', 'no', 'no', 'se', 'buscar', 'esfuerzo', 'ellos', 'finalmente', 'siento', 'producto', 'siento']"
168,1,Casa Monarca Ayuda Humanitaria al Migrante A.B.P.,ONG - Humanitaria,5,5,5,5,5,5,True,0,5,5,5,5,0,False,4,['ayudar']
169,1,"Zamora Coaching INC, A.C.",ONG - Desarrollo humano,5,5,5,5,5,4,True,5,5,5,5,5,0,True,5,"['muy', 'hubo']"
170,1,"FICAE, Fundación Internacional de Cabalgantes y Actividades Ecuestres A. C.",Actividades recreativas,4,4,5,3,5,5,True,0,4,5,5,4,0,False,4,"['ayudar', 'dia', 'no', 'se']"
171,1,"Plan Cuatro Ciénegas 2040, A.C.",ONG - Medio ambiente,4,4,5,5,5,5,True,2,5,5,5,5,2,True,4,"['muy', 'no', 'estamos']"
172,1,"Plan Cuatro Ciénegas 2040, A.C.",ONG - Medio ambiente,5,5,5,5,5,5,True,5,5,5,5,5,2,True,5,"['excelente', 'muy']"
173,1,"PROMOCIÓN DE PAZ, A.B.P.",ONG - Humanitaria,3,4,2,4,4,5,True,5,3,3,3,3,0,False,3,"['muy', 'buen', 'tenia', 'debe', 'muy', 'personal', 'tuve', 'hubiera', 'no', 'muy', 'tampoco']"
174,1,Reapropia,ONG - Humanitaria,4,5,5,4,4,5,True,2,5,5,5,5,0,False,4,"['entender', 'va', 'haciendo']"
175,1,Casa Monarca Ayuda Humanitaria al Migrante A.B.P.,ONG - Humanitaria,5,5,5,5,5,5,True,5,5,5,5,5,5,True,5,"['muy', 'muy', 'buen']"
176,1,Pal Sur del Norte,ONG - Desarrollo humano,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['atencion', 'ejemplo', 'grupo', 'dudas']"
177,1,"Zamora Coaching INC, A.C.",ONG - Desarrollo humano,4,4,4,4,4,4,True,2,1,3,5,4,0,False,3,[]
178,1,"Zamora Coaching INC, A.C.",ONG - Desarrollo humano,4,4,3,4,5,3,True,0,5,5,5,5,0,False,3,"['muy', 'siento', 'hubiera', 'pudo', 'tenido', 'aun', 'se', 'muy', 'instalaciones', 'le']"
179,1,"Fundación El Mundo Escribe, A.C.",ONG - Arte y cultura,5,5,5,5,5,5,True,2,5,5,5,5,0,False,4,['solo']
180,1,,,5,5,5,5,5,5,True,5,5,5,5,5,0,False,4,"['muy', 'muy', 'muy', 'recomendable', 'solo', 'se', 'no', 'se', 'se', 'eso']"
181,1,"Viccali, Vida con Calidad, A.C.",ONG - Humanitaria,5,4,4,4,4,4,True,0,4,5,5,4,0,True,4,"['se', 'hubiera', 'mas', 'saber', 'tuve', 'personas']"
182,1,"Plan Cuatro Ciénegas 2040, A.C.",ONG - Medio ambiente,5,5,5,5,5,5,True,5,5,5,4,4,2,True,5,"['caso', 'muy', 'atento', 'muy', 'ayudar', 'dar', 'muy']"
183,1,"Zamora Coaching INC, A.C.",ONG - Desarrollo humano,5,4,4,5,5,4,True,0,5,5,5,5,2,True,4,"['muy', 'mas', 'ellos']"
184,1,"Comedor Infantil Mensajero de Paz - Esperanza al Débil, A.C.",ONG - Humanitaria,5,5,5,5,5,5,True,5,5,5,5,5,2,True,5,"['muy', 'bonita']"
185,1,"Comedor Infantil Mensajero de Paz - Esperanza al Débil, A.C.",ONG - Humanitaria,5,5,5,5,5,5,True,0,5,5,5,5,5,True,5,"['muy', 'muy']"
186,1,"TEDI, Taller de Expresión y Desarrollo Integral, A.C.",ONG - Desarrollo humano,5,5,5,5,5,5,True,2,5,5,5,5,0,True,4,"['saber', 'no', 'se', 'les']"
187,1,"Plan Cuatro Ciénegas 2040, A.C.",ONG - Medio ambiente,5,5,5,5,5,3,True,0,5,5,5,5,0,True,4,"['solo', 'se', 'iban']"
188,1,DIF Nuevo León,ONG - Humanitaria,4,4,3,3,3,3,True,0,4,4,4,4,2,False,3,"['falta', 'mas', 'muy']"
189,1,"MARCO, Museo de Arte Contemporáneo",ONG - Arte y cultura,5,4,5,5,4,5,True,2,5,4,4,5,2,False,4,[]
190,1,"Fundación Rolivel, A.C.",ONG - Desarrollo humano,4,4,3,5,4,4,True,0,4,5,4,5,0,True,4,"['seguir', 'trabajando', 'tuve', 'porque', 'ejemplo', 'llevar', 'mas']"
191,1,"Zamora Coaching INC, A.C.",ONG - Desarrollo humano,5,5,5,5,5,5,True,0,5,5,5,5,2,False,4,[]
192,1,"TEDI, Taller de Expresión y Desarrollo Integral, A.C.",ONG - Desarrollo humano,5,5,5,5,5,5,True,0,5,5,5,5,2,True,4,"['se', 'muy', 'sentimos', 'muy', 'mismo']"
193,1,,,5,5,5,5,5,5,True,2,5,5,5,5,2,False,4,[]
194,1,"Casa Paterna La Gran Familia, A.C.",ONG - Humanitaria,5,4,5,5,5,4,False,0,5,5,4,4,0,True,4,"['atencion', 'quiere', 'no', 'podido', 'porque', 'habia', 'cuenta', 'meses']"
195,1,Reapropia,ONG - Humanitaria,5,5,5,5,5,5,True,2,5,5,5,5,2,True,5,[]
196,1,Zihuame Mochilla A.C.,ONG - Humanitaria,5,5,5,5,5,5,True,2,5,5,5,5,0,True,4,"['muy', 'bonita', 'veces', 'mas']"
197,1,"CIDEPO, Centro de Investigación y Desarrollo de Políticas Públicas, A.C.",Investigación,4,4,4,4,4,4,True,0,4,4,4,4,0,True,4,"['no', 'muy', 'impresionado', 'mas', 'ellos', 'mas', 'personas', 'menos']"
198,1,"TEDI, Taller de Expresión y Desarrollo Integral, A.C.",ONG - Desarrollo humano,5,5,5,5,5,5,True,2,5,5,5,5,0,True,4,['gran']
199,1,"Comedor Infantil Mensajero de Paz - Esperanza al Débil, A.C.",ONG - Humanitaria,5,5,5,5,5,5,True,5,3,4,5,5,5,True,5,"['excelente', 'muy']"
200,1,"PROMOCIÓN DE PAZ, A.B.P.",ONG - Humanitaria,5,5,5,5,5,4,True,0,4,5,5,5,0,True,4,"['muy', 'forma', 'muy', 'idea', 'persona', 'se', 'segundo', 'muy', 'habia', 'compartir', 'pues', 'hubo', 'porque', 'cuando', 'personal', 'clase', 'tenia', 'esfuerzo']"
201,1,Reapropia,ONG - Humanitaria,4,4,5,3,5,4,True,0,4,4,5,5,2,False,4,[]
202,1,"Comedor Infantil Mensajero de Paz - Esperanza al Débil, A.C.",ONG - Humanitaria,3,5,3,4,4,3,True,0,5,5,4,5,0,False,3,"['muy', 'muy']"
203,1,"TEDI, Taller de Expresión y Desarrollo Integral, A.C.",ONG - Desarrollo humano,4,4,4,4,4,4,True,0,5,5,5,5,0,False,4,"['simple', 'realidad', 'experiencias', 'resultado', 'no', 'cantidad', 'hubiera', 'dar', 'mismo', 'atencion']"
204,1,"CIDEPO, Centro de Investigación y Desarrollo de Políticas Públicas, A.C.",Investigación,5,5,5,5,5,4,True,2,5,5,5,5,0,True,4,"['final', 'se', 'trabajando']"
205,1,"Plan Cuatro Ciénegas 2040, A.C.",ONG - Medio ambiente,5,5,5,5,5,5,True,0,5,5,5,5,0,False,4,"['muy', 'porque', 'no', 'saben', 'les', 'agrado', 'inconveniente', 'tuve', 'se']"
206,1,"Blooders.org, A.C.",ONG - Salud,4,5,3,5,4,1,True,0,5,5,5,5,2,False,4,[]
207,1,"PROMOCIÓN DE PAZ, A.B.P.",ONG - Humanitaria,4,4,5,5,5,5,True,0,5,5,5,5,0,True,4,"['buen', 'condiciones', 'les', 'mas', 'ellos', 'cierto', 'mismo', 'gran', 'vida', 'esos', 'no', 'se', 'tal', 'tampoco', 'ni', 'eso', 'hice']"
208,1,"Fundación Rolivel, A.C.",ONG - Desarrollo humano,5,5,5,5,5,5,True,2,4,4,5,4,0,True,4,"['visto', 'no']"
209,1,"PROMOCIÓN DE PAZ, A.B.P.",ONG - Humanitaria,4,4,2,2,2,3,True,5,3,5,5,3,0,True,3,"['parece', 'excelente', 'estos']"
210,1,"Zamora Coaching INC, A.C.",ONG - Desarrollo humano,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['muy', 'historia', 'estos', 'duda', 'parece', 'increible', 'super', 'les', 'visitar', 'encanto', 'hacerlo', 'saber', 'forma', 'ayudar', 'caso', 'seguir']"
211,1,"Plan Cuatro Ciénegas 2040, A.C.",ONG - Medio ambiente,5,5,5,5,5,5,True,2,5,5,5,5,2,False,4,[]
212,1,Reapropia,ONG - Humanitaria,4,4,3,3,3,2,True,5,4,4,4,4,0,False,3,"['dudas', 'debe', 'se', 'horas', 'tu', 'porque', 'no', 'nada', 'pusieron', 'horas', 'cuando', 'no']"
213,1,"CIDEPO, Centro de Investigación y Desarrollo de Políticas Públicas, A.C.",Investigación,5,5,5,5,5,5,True,0,5,5,5,5,2,False,4,[]
214,1,"MARCO, Museo de Arte Contemporáneo",ONG - Arte y cultura,5,5,5,5,5,2,True,0,5,5,5,5,0,True,4,"['porque', 'atentos', 'opiniones', 'no']"
215,1,"Zamora Coaching INC, A.C.",ONG - Desarrollo humano,5,5,3,5,5,4,True,0,5,5,5,5,0,True,4,"['hubiera', 'muy', 'historia']"
216,1,"Plan Cuatro Ciénegas 2040, A.C.",ONG - Medio ambiente,4,5,5,4,5,4,True,0,5,5,5,5,0,True,4,"['muy', 'darle', 'seguir', 'pues', 'no', 'ayudar', 'seguir', 'se', 'muy']"
217,1,"Plan Cuatro Ciénegas 2040, A.C.",ONG - Medio ambiente,5,5,5,5,5,5,True,2,5,5,5,5,0,True,4,"['muy', 'les', 'se', 'muy', 'hablar', 'no', 'haciendo', 'cambio', 'haciendo']"
218,1,"Casa Paterna La Gran Familia, A.C.",ONG - Humanitaria,5,5,3,5,5,5,True,2,5,5,5,5,2,False,4,[]
219,1,"FICAE, Fundación Internacional de Cabalgantes y Actividades Ecuestres A. C.",Actividades recreativas,5,5,3,5,5,5,False,0,5,5,5,5,0,False,3,"['muy', 'cerca', 'se', 'encuentra', 'se', 'se', 'ellos', 'se', 'perfecta', 'se', 'mas', 'dinero', 'tratar', 'contacto', 'se', 'muy', 'no', 'visitar', 'instalaciones', 'visitar', 'instalaciones', 'hubiera', 'mas']"
220,1,"CIDEPO, Centro de Investigación y Desarrollo de Políticas Públicas, A.C.",Investigación,5,5,5,5,5,4,True,0,4,5,5,4,0,True,4,"['muy', 'personas', 'muy', 'personas']"
221,1,"MARCO, Museo de Arte Contemporáneo",ONG - Arte y cultura,4,5,4,4,4,4,True,0,4,5,5,4,0,True,4,"['siento', 'dado', 'resultado', 'mas', 'dia', 'producto', 'hice', 'siento', 'hubiera', 'dicho', 'relajado', 'no', 'muy', 'tampoco', 'muy']"
222,1,"Casa Paterna La Gran Familia, A.C.",ONG - Humanitaria,5,5,5,4,5,5,True,0,5,5,5,5,0,True,4,"['podido', 'mas']"
223,1,"CIDEPO, Centro de Investigación y Desarrollo de Políticas Públicas, A.C.",Investigación,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['esto', 'se', 'dar', 'mismo', 'personas', 'veces', 'no', 'cuenta', 'realidad', 'dia', 'dia', 'ayudar', 'se']"
224,1,"VIFAC, Vida y Familia Monterrey, A.B.P.",ONG - Humanitaria,5,5,5,5,5,5,True,0,5,5,5,5,0,False,4,"['entrar', 'no', 'mujeres', 'pedir', 'veces', 'no', 'se', 'despues', 'esto']"
225,1,"Plan Cuatro Ciénegas 2040, A.C.",ONG - Medio ambiente,5,5,5,5,5,5,False,0,5,5,5,5,2,True,4,['muy']
226,1,"Casa Paterna La Gran Familia, A.C.",ONG - Humanitaria,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['llevar', 'se', 'se', 'no', 'se', 'pudo', 'llevar', 'forma', 'se', 'forma', 'se']"
227,1,"CIDEPO, Centro de Investigación y Desarrollo de Políticas Públicas, A.C.",Investigación,4,4,4,5,5,4,True,0,4,3,4,4,2,False,3,[]
228,1,"Plan Cuatro Ciénegas 2040, A.C.",ONG - Medio ambiente,4,4,4,4,4,4,True,2,3,3,3,3,2,False,3,[]
229,1,"Fundación El Mundo Escribe, A.C.",ONG - Arte y cultura,5,5,4,5,5,5,True,0,5,5,5,5,0,True,4,"['muy', 'pueden', 'ofrece', 'escribir', 'personas', 'confort', 'ejemplo', 'super']"
230,1,"CIDEPO, Centro de Investigación y Desarrollo de Políticas Públicas, A.C.",Investigación,4,4,5,4,4,4,True,5,4,4,4,4,0,False,4,"['muy', 'ayudar', 'no']"
231,1,"Fundación El Mundo Escribe, A.C.",ONG - Arte y cultura,5,5,4,5,4,5,True,0,5,5,5,5,0,True,4,"['parece', 'trabajando', 'increible', 'nunca', 'habia', 'se', 'personas', 'muy', 'se', 'no', 'esperando', 'muy']"
232,1,"VIFAC, Vida y Familia Monterrey, A.B.P.",ONG - Humanitaria,4,3,3,4,4,3,False,0,5,4,4,4,0,False,3,"['ayudar', 'haciendo', 'evitar', 'dar', 'mas', 'contacto']"
233,1,"MARCO, Museo de Arte Contemporáneo",ONG - Arte y cultura,5,4,4,5,4,3,True,2,3,3,3,4,2,True,4,[]
234,1,León Ortigosa ABP,ONG - Humanitaria,5,5,5,5,4,4,True,0,5,5,5,5,0,True,4,"['muy', 'historia']"
235,1,"Plan Cuatro Ciénegas 2040, A.C.",ONG - Medio ambiente,5,5,5,5,5,5,True,2,5,4,5,5,2,False,4,[]
236,1,,,3,4,5,5,4,2,True,0,3,4,4,5,0,False,3,"['clase', 'mas', 'tenemos']"
237,1,"Plan Cuatro Ciénegas 2040, A.C.",ONG - Medio ambiente,5,5,5,5,5,5,True,2,5,5,5,5,2,True,5,[]
238,1,"Plan Cuatro Ciénegas 2040, A.C.",ONG - Medio ambiente,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['se', 'trabajando', 'no', 'mismos', 'entiendo', 'compartir', 'tuve', 'hombre', 'muy', 'vista', 'se', 'muy']"
239,1,"Fundación Rolivel, A.C.",ONG - Desarrollo humano,5,5,5,5,5,5,False,5,4,5,5,5,5,True,5,['gran']
240,1,"Plan Cuatro Ciénegas 2040, A.C.",ONG - Medio ambiente,5,5,5,5,5,2,True,5,4,4,4,4,0,False,4,"['muy', 'caso', 'se', 'no', 'muy', 'mas']"
241,1,"MARCO, Museo de Arte Contemporáneo",ONG - Arte y cultura,5,4,4,4,4,5,True,0,4,5,5,5,0,False,4,"['muy', 'compartir', 'increible']"
242,1,"VIFAC, Vida y Familia Monterrey, A.B.P.",ONG - Humanitaria,4,4,4,4,5,4,True,2,4,4,4,4,0,True,4,"['sentido', 'personas']"
243,1,"Plan Cuatro Ciénegas 2040, A.C.",ONG - Medio ambiente,5,5,5,5,5,5,True,0,5,5,5,5,0,False,4,"['encanto', 'final', 'muy', 'respecto', 'se', 'eso', 'encanto', 'pues', 'encanto', 'se']"
244,1,Zihuame Mochilla A.C.,ONG - Humanitaria,5,5,4,5,5,5,True,0,5,4,5,4,0,True,4,"['parece', 'gran', 'hubiera', 'podido', 'mas', 'muy', 'experiencias', 'tenga', 'delante']"
245,1,"Blooders.org, A.C.",ONG - Salud,5,5,5,5,5,5,True,0,5,5,5,5,2,False,4,[]
246,1,"Asociación de Espina Bífida de Nuevo León, A.B.P.",ONG - Salud,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['forma', 'se', 'no', 'nuestros', 'personal', 'se']"
247,1,"PROMOCIÓN DE PAZ, A.B.P.",ONG - Humanitaria,3,4,3,3,3,4,True,0,4,4,3,4,2,False,3,"['final', 'muy', 'se', 'gran']"
248,1,"Blooders.org, A.C.",ONG - Salud,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['encanto', 'respecto', 'siento', 'seguir', 'trabajando', 'ello', 'compartir', 'esos']"
249,1,Zihuame Mochilla A.C.,ONG - Humanitaria,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['parece', 'esa', 'mas', 'mas', 'mas', 'personas', 'duda', 'mas', 'mas']"
250,1,"Asociación de Espina Bífida de Nuevo León, A.B.P.",ONG - Salud,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['siento', 'cambio', 'siento', 'cuenta', 'mas', 'realidad', 'persona', 'muy', 'hablar', 'muy', 'vida', 'mas', 'solo', 'persona', 'veces', 'no', 'cuenta', 'pensamos', 'vida', 'no', 'mas', 'hablar']"
251,1,"Corporación de Desarrollo Integral GAON, S.A. de C.V.",ONG - Humanitaria,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['encanto', 'lleno', 'vida', 'vida', 'mas', 'nada', 'no', 'solo', 'sino', 'confort']"
252,1,"Blooders.org, A.C.",ONG - Salud,5,5,5,5,5,5,True,2,5,5,5,5,2,False,4,[]
253,1,"Asociación de Espina Bífida de Nuevo León, A.B.P.",ONG - Salud,2,4,2,1,1,4,True,0,5,5,5,5,0,False,3,"['siento', 'tenia', 'mas', 'mitad', 'no', 'orden', 'hubiera', 'no', 'nunca']"
254,1,"Asociación de Espina Bífida de Nuevo León, A.B.P.",ONG - Salud,3,4,3,2,2,2,True,0,5,5,5,4,0,False,3,"['no', 'habia', 'orden', 'siento', 'se', 'siento', 'nunca', 'se', 'siento', 'se', 'hubiera', 'mas', 'hubo']"
255,1,"Blooders.org, A.C.",ONG - Salud,5,5,4,5,4,3,True,2,5,4,4,5,0,False,4,"['muy', 'buen', 'se', 'pueden', 'mejorar', 'final', 'muy', 'compartir']"
256,1,"Plan Cuatro Ciénegas 2040, A.C.",ONG - Medio ambiente,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['iban', 'muy', 'claro']"
257,1,"CIDEPO, Centro de Investigación y Desarrollo de Políticas Públicas, A.C.",Investigación,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['se', 'personas', 'se', 'ayudar']"
258,1,Casa Monarca Ayuda Humanitaria al Migrante A.B.P.,ONG - Humanitaria,5,5,4,4,4,5,True,0,5,5,5,5,0,True,4,"['parece', 'gran', 'respeto', 'ayudar', 'personas']"
259,1,FUNDACION PRO BIENESTAR AL ANCIANO AC,ONG - Humanitaria,5,5,5,5,5,5,True,0,5,5,5,5,2,True,4,"['agrado', 'cantidad', 'soy', 'muy', 'muy', 'muy', 'bonita']"
260,1,Casa Monarca Ayuda Humanitaria al Migrante A.B.P.,ONG - Humanitaria,4,4,5,3,4,5,True,0,5,5,5,5,0,True,4,"['hubiera', 'mas', 'no', 'pudo', 'hubiera', 'tenido', 'mas', 'mas', 'hubiera', 'tenido', 'otra', 'mismo', 'se', 'se', 'eso', 'agrado']"
261,1,"MARCO, Museo de Arte Contemporáneo",ONG - Arte y cultura,5,5,5,5,5,5,True,2,5,5,5,5,0,True,4,"['encanto', 'estos', 'parece', 'excelente', 'idea', 'ayudar', 'ni']"
262,1,Reapropia,ONG - Humanitaria,5,5,5,5,5,5,True,2,5,5,5,5,2,True,5,[]
263,1,"CIDEPO, Centro de Investigación y Desarrollo de Políticas Públicas, A.C.",Investigación,5,5,5,5,5,5,True,5,5,5,5,5,2,False,4,[]
264,1,"Plan Cuatro Ciénegas 2040, A.C.",ONG - Medio ambiente,5,5,5,5,5,5,True,2,5,5,5,5,0,True,4,"['ayudar', 'personas', 'llevar']"
265,1,Climate Science Ltd,ONG - Medio ambiente,5,5,5,5,5,5,True,2,3,5,3,5,0,True,4,"['encanto', 'se', 'muy', 'mas', 'estos', 'no', 'sino']"
266,1,"Zamora Coaching INC, A.C.",ONG - Desarrollo humano,5,5,5,5,5,5,True,0,5,5,5,5,2,False,4,[]
267,1,"Fundación El Mundo Escribe, A.C.",ONG - Arte y cultura,4,4,4,4,5,4,True,0,2,4,4,5,0,True,4,"['personas', 'no', 'eso', 'tuve', 'ayudar', 'personas', 'se', 'increible']"
268,1,"CIDEPO, Centro de Investigación y Desarrollo de Políticas Públicas, A.C.",Investigación,5,5,5,5,5,5,True,5,5,5,5,5,5,True,5,"['buen', 'muy', 'debe', 'mas', 'tuve', 'muy', 'personas', 'amables', 'producto']"
269,1,León Ortigosa ABP,ONG - Humanitaria,5,5,5,5,5,5,True,0,5,5,5,5,5,True,5,"['vida', 'personas', 'muy']"
270,1,"Plan Cuatro Ciénegas 2040, A.C.",ONG - Medio ambiente,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['persona', 'forma', 'se', 'se', 'muy', 'se', 'hablar', 'mas']"
271,1,"Zamora Coaching INC, A.C.",ONG - Desarrollo humano,5,5,5,5,5,5,True,5,5,5,5,5,2,False,4,[]
272,1,"Plan Cuatro Ciénegas 2040, A.C.",ONG - Medio ambiente,4,4,4,4,4,4,True,2,4,4,4,4,0,False,3,"['ella', 'clase', 'otra', 'clase', 'pues', 'no', 'no']"
273,1,"Casa Paterna La Gran Familia, A.C.",ONG - Humanitaria,5,4,4,5,5,5,True,0,4,5,5,5,0,False,4,"['se', 'distancia', 'ayudar', 'cambio']"
274,1,"Programa de Acompañamiento de Servicio Social, Dirección de Servicio Social Campus Mty",Dirección Servicio Social Campus Mty.,5,5,4,5,5,4,True,0,5,5,5,5,0,True,4,"['se', 'final']"
275,1,"Programa de Acompañamiento de Servicio Social, Dirección de Servicio Social Campus Mty",Dirección Servicio Social Campus Mty.,5,5,5,5,5,5,True,0,5,5,5,5,2,True,4,"['ella', 'muy']"
276,1,"Fundación Rolivel, A.C.",ONG - Desarrollo humano,3,3,3,3,3,3,False,0,3,3,3,3,2,False,2,['mal']
277,1,Climate Science Ltd,ONG - Medio ambiente,4,4,4,4,4,4,True,0,4,4,4,4,0,False,3,"['habia', 'muy', 'siento', 'mas', 'hora', 'dar']"
278,1,"Zamora Coaching INC, A.C.",ONG - Desarrollo humano,5,5,5,5,5,5,True,0,5,5,5,5,5,True,5,"['muy', 'se', 've', 'muy']"
279,1,"Programa de Acompañamiento de Servicio Social, Dirección de Servicio Social Campus Mty",Dirección Servicio Social Campus Mty.,5,5,4,5,5,4,False,5,5,5,5,5,0,False,4,"['excelente', 'trabajando']"
280,1,"PROMOCIÓN DE PAZ, A.B.P.",ONG - Humanitaria,4,5,3,4,4,4,True,2,4,4,4,4,0,True,4,"['muy', 'di', 'cuenta', 'se', 'no', 'habia', 'puesto', 'mas']"
281,1,"Plan Cuatro Ciénegas 2040, A.C.",ONG - Medio ambiente,5,5,5,5,5,4,True,2,5,5,5,5,5,True,5,"['parece', 'increible', 'muy', 'muy', 'ayudar']"
282,1,Casa Monarca Ayuda Humanitaria al Migrante A.B.P.,ONG - Humanitaria,4,4,4,4,5,5,True,2,5,5,5,5,0,True,4,"['increible', 'se', 'se', 'ellos']"
283,1,"VIFAC, Vida y Familia Monterrey, A.B.P.",ONG - Humanitaria,5,5,5,5,5,5,True,0,5,5,5,5,2,True,4,['haciendo']
284,1,"Fundación Rolivel, A.C.",ONG - Desarrollo humano,5,5,5,5,5,5,True,2,5,5,5,5,2,True,5,"['encanto', 'muy', 'experiencias']"
285,1,León Ortigosa ABP,ONG - Humanitaria,5,5,5,5,5,5,True,5,5,5,5,5,0,False,4,"['muy', 'madre']"
286,1,"Zamora Coaching INC, A.C.",ONG - Desarrollo humano,5,5,5,5,5,5,True,2,5,5,4,5,0,True,4,"['increible', 'muy', 'eso', 'se', 'mas', 'mas', 'personas']"
287,1,"Programa de Acompañamiento de Servicio Social, Dirección de Servicio Social Campus Mty",Dirección Servicio Social Campus Mty.,4,4,4,3,4,4,False,2,3,4,3,4,2,False,3,[]
288,1,"Fundación Rolivel, A.C.",ONG - Desarrollo humano,4,5,4,4,4,3,True,0,5,5,5,5,2,False,4,[]
